Source,Target,Type,Id,Label,timeset,Weight,Disease/Disorder
204,206,Undirected,1012,D41,,1,Hypertrophic Cardiomyopathy
204,207,Undirected,1013,D41,,1,Hypertrophic Cardiomyopathy
204,208,Undirected,1014,D41,,1,Hypertrophic Cardiomyopathy
204,209,Undirected,1015,D41,,1,Hypertrophic Cardiomyopathy
204,210,Undirected,1016,D41,,1,Hypertrophic Cardiomyopathy
205,206,Undirected,1017,D41,,1,Hypertrophic Cardiomyopathy
205,207,Undirected,1018,D41,,1,Hypertrophic Cardiomyopathy
205,208,Undirected,1019,D41,,1,Hypertrophic Cardiomyopathy
205,209,Undirected,1020,D41,,1,Hypertrophic Cardiomyopathy
205,210,Undirected,1021,D41,,1,Hypertrophic Cardiomyopathy
206,207,Undirected,1022,D41,,1,Hypertrophic Cardiomyopathy
206,208,Undirected,1023,D41,,1,Hypertrophic Cardiomyopathy
206,209,Undirected,1024,D41,,1,Hypertrophic Cardiomyopathy
206,210,Undirected,1025,D41,,1,Hypertrophic Cardiomyopathy
207,208,Undirected,1026,D41,,1,Hypertrophic Cardiomyopathy
207,209,Undirected,1027,D41,,1,Hypertrophic Cardiomyopathy
207,210,Undirected,1028,D41,,1,Hypertrophic Cardiomyopathy
208,209,Undirected,1029,D41,,1,Hypertrophic Cardiomyopathy
208,210,Undirected,1030,D41,,1,Hypertrophic Cardiomyopathy
209,210,Undirected,1031,D41,,1,Hypertrophic Cardiomyopathy
211,91,Undirected,1032,D42,,1,Jervell and Lange-Nielsen Syndrome
30,212,Undirected,1033,D44,,1,Li-Fraumeni Syndrome
213,214,Undirected,1034,D45,,1,Maple Syrup Urine Disease
213,215,Undirected,1035,D45,,1,Maple Syrup Urine Disease
213,216,Undirected,1036,D45,,1,Maple Syrup Urine Disease
214,215,Undirected,1037,D45,,1,Maple Syrup Urine Disease
214,216,Undirected,1038,D45,,1,Maple Syrup Urine Disease
215,216,Undirected,1039,D45,,1,Maple Syrup Urine Disease
217,88,Undirected,1040,D46,,1,Maturity Onset Diabetes of the Young type 1
217,218,Undirected,1041,D46,,1,Maturity Onset Diabetes of the Young type 1
217,219,Undirected,1042,D46,,1,Maturity Onset Diabetes of the Young type 1
217,220,Undirected,1043,D46,,1,Maturity Onset Diabetes of the Young type 1
217,221,Undirected,1044,D46,,1,Maturity Onset Diabetes of the Young type 1
217,222,Undirected,1045,D46,,1,Maturity Onset Diabetes of the Young type 1
88,218,Undirected,1046,D46,,1,Maturity Onset Diabetes of the Young type 1
88,219,Undirected,1048,D46,,1,Maturity Onset Diabetes of the Young type 1
88,220,Undirected,1049,D46,,1,Maturity Onset Diabetes of the Young type 1
88,221,Undirected,1050,D46,,1,Maturity Onset Diabetes of the Young type 1
88,222,Undirected,1051,D46,,1,Maturity Onset Diabetes of the Young type 1
217,97,Undirected,1052,D46,,1,Maturity Onset Diabetes of the Young type 1
97,218,Undirected,1053,D46,,1,Maturity Onset Diabetes of the Young type 1
97,219,Undirected,1054,D46,,1,Maturity Onset Diabetes of the Young type 1
97,220,Undirected,1055,D46,,1,Maturity Onset Diabetes of the Young type 1
97,221,Undirected,1056,D46,,1,Maturity Onset Diabetes of the Young type 1
97,222,Undirected,1057,D46,,1,Maturity Onset Diabetes of the Young type 1
218,219,Undirected,1058,D46,,1,Maturity Onset Diabetes of the Young type 1
218,220,Undirected,1059,D46,,1,Maturity Onset Diabetes of the Young type 1
218,221,Undirected,1060,D46,,1,Maturity Onset Diabetes of the Young type 1
218,222,Undirected,1061,D46,,1,Maturity Onset Diabetes of the Young type 1
219,220,Undirected,1062,D46,,1,Maturity Onset Diabetes of the Young type 1
219,221,Undirected,1063,D46,,1,Maturity Onset Diabetes of the Young type 1
219,222,Undirected,1064,D46,,1,Maturity Onset Diabetes of the Young type 1
220,221,Undirected,1065,D46,,1,Maturity Onset Diabetes of the Young type 1
220,222,Undirected,1066,D46,,1,Maturity Onset Diabetes of the Young type 1
221,222,Undirected,1067,D46,,1,Maturity Onset Diabetes of the Young type 1
224,225,Undirected,1068,D48,,1,Mucopolysaccharidosis
224,226,Undirected,1069,D48,,1,Mucopolysaccharidosis
224,227,Undirected,1070,D48,,1,Mucopolysaccharidosis
224,228,Undirected,1071,D48,,1,Mucopolysaccharidosis
224,229,Undirected,1072,D48,,1,Mucopolysaccharidosis
224,230,Undirected,1073,D48,,1,Mucopolysaccharidosis
224,231,Undirected,1074,D48,,1,Mucopolysaccharidosis
224,232,Undirected,1075,D48,,1,Mucopolysaccharidosis
224,233,Undirected,1076,D48,,1,Mucopolysaccharidosis
224,234,Undirected,1077,D48,,1,Mucopolysaccharidosis
225,226,Undirected,1078,D48,,1,Mucopolysaccharidosis
225,227,Undirected,1079,D48,,1,Mucopolysaccharidosis
225,228,Undirected,1080,D48,,1,Mucopolysaccharidosis
225,229,Undirected,1081,D48,,1,Mucopolysaccharidosis
225,230,Undirected,1082,D48,,1,Mucopolysaccharidosis
225,231,Undirected,1083,D48,,1,Mucopolysaccharidosis
225,232,Undirected,1084,D48,,1,Mucopolysaccharidosis
225,233,Undirected,1085,D48,,1,Mucopolysaccharidosis
225,234,Undirected,1086,D48,,1,Mucopolysaccharidosis
226,227,Undirected,1087,D48,,1,Mucopolysaccharidosis
226,228,Undirected,1088,D67,,2,Sanfilippo Syndrome
226,229,Undirected,1089,D67,,2,Sanfilippo Syndrome
226,230,Undirected,1090,D48,,1,Mucopolysaccharidosis
226,231,Undirected,1091,D48,,1,Mucopolysaccharidosis
226,232,Undirected,1092,D48,,1,Mucopolysaccharidosis
226,233,Undirected,1093,D48,,1,Mucopolysaccharidosis
226,234,Undirected,1094,D48,,1,Mucopolysaccharidosis
227,228,Undirected,1095,D67,,2,Sanfilippo Syndrome
227,229,Undirected,1096,D67,,2,Sanfilippo Syndrome
227,230,Undirected,1097,D48,,1,Mucopolysaccharidosis
227,231,Undirected,1098,D48,,1,Mucopolysaccharidosis
227,232,Undirected,1099,D48,,1,Mucopolysaccharidosis
227,233,Undirected,1100,D48,,1,Mucopolysaccharidosis
227,234,Undirected,1101,D48,,1,Mucopolysaccharidosis
228,229,Undirected,1102,D67,,2,Sanfilippo Syndrome
228,230,Undirected,1103,D48,,1,Mucopolysaccharidosis
228,231,Undirected,1104,D48,,1,Mucopolysaccharidosis
228,232,Undirected,1105,D48,,1,Mucopolysaccharidosis
228,233,Undirected,1106,D48,,1,Mucopolysaccharidosis
228,234,Undirected,1107,D48,,1,Mucopolysaccharidosis
229,230,Undirected,1108,D48,,1,Mucopolysaccharidosis
229,231,Undirected,1109,D48,,1,Mucopolysaccharidosis
229,232,Undirected,1110,D48,,1,Mucopolysaccharidosis
229,233,Undirected,1111,D48,,1,Mucopolysaccharidosis
229,234,Undirected,1112,D48,,1,Mucopolysaccharidosis
230,231,Undirected,1113,D48,,1,Mucopolysaccharidosis
230,232,Undirected,1114,D48,,1,Mucopolysaccharidosis
230,233,Undirected,1115,D48,,1,Mucopolysaccharidosis
230,234,Undirected,1116,D48,,1,Mucopolysaccharidosis
231,232,Undirected,1117,D48,,1,Mucopolysaccharidosis
231,233,Undirected,1118,D48,,1,Mucopolysaccharidosis
231,234,Undirected,1119,D48,,1,Mucopolysaccharidosis
232,233,Undirected,1120,D48,,1,Mucopolysaccharidosis
232,234,Undirected,1121,D48,,1,Mucopolysaccharidosis
233,234,Undirected,1122,D48,,1,Mucopolysaccharidosis
236,237,Undirected,1123,D50,,1,Myelodysplastic Syndrome
236,238,Undirected,1124,D50,,1,Myelodysplastic Syndrome
236,30,Undirected,1125,D50,,1,Myelodysplastic Syndrome
236,239,Undirected,1126,D50,,1,Myelodysplastic Syndrome
236,240,Undirected,1127,D50,,1,Myelodysplastic Syndrome
236,71,Undirected,1128,D50,,1,Myelodysplastic Syndrome
237,71,Undirected,1129,D50,,1,Myelodysplastic Syndrome
237,238,Undirected,1130,D50,,2,Myelodysplastic Syndrome
237,239,Undirected,1131,D50,,1,Myelodysplastic Syndrome
237,240,Undirected,1132,D50,,1,Myelodysplastic Syndrome
237,30,Undirected,1133,D50,,1,Myelodysplastic Syndrome
238,30,Undirected,1135,D50,,1,Myelodysplastic Syndrome
238,239,Undirected,1136,D50,,1,Myelodysplastic Syndrome
238,240,Undirected,1137,D50,,1,Myelodysplastic Syndrome
238,71,Undirected,1138,D50,,1,Myelodysplastic Syndrome
30,239,Undirected,1139,D50,,1,Myelodysplastic Syndrome
30,240,Undirected,1140,D50,,1,Myelodysplastic Syndrome
239,71,Undirected,1142,D50,,1,Myelodysplastic Syndrome
239,240,Undirected,1143,D50,,1,Myelodysplastic Syndrome
240,71,Undirected,1144,D50,,1,Myelodysplastic Syndrome
241,242,Undirected,1145,D51,,1,Myotonic Dystrophy
241,243,Undirected,1146,D51,,1,Myotonic Dystrophy
242,243,Undirected,1147,D51,,1,Myotonic Dystrophy
244,245,Undirected,1148,D52,,1,Neurofibromatosis type 2
246,247,Undirected,1149,D53,,1,Niemann-Pick Disease
246,248,Undirected,1150,D53,,1,Niemann-Pick Disease
247,248,Undirected,1151,D53,,1,Niemann-Pick Disease
304,305,Undirected,1152,D55,,1,Obsessive–Compulsive Disorder
304,306,Undirected,1153,D55,,1,Obsessive–Compulsive Disorder
304,307,Undirected,1154,D55,,1,Obsessive–Compulsive Disorder
305,306,Undirected,1155,D55,,1,Obsessive–Compulsive Disorder
305,307,Undirected,1156,D55,,1,Obsessive–Compulsive Disorder
306,307,Undirected,1157,D55,,1,Obsessive–Compulsive Disorder
308,309,Undirected,1158,D56,,1,Oligodendroglioma
334,335,Undirected,1159,D59,,1,Pfeiffer Syndrome
20,336,Undirected,1161,D60,,1,Polycystic Kidney Disease
21,336,Undirected,1162,D60,,1,Polycystic Kidney Disease
345,346,Undirected,1163,D63,,1,Primary Hyperoxaluria
345,347,Undirected,1164,D63,,1,Primary Hyperoxaluria
346,347,Undirected,1165,D63,,1,Primary Hyperoxaluria
348,349,Undirected,1166,D64,,1,Propionic Acidemia
363,364,Undirected,1167,D68,,1,Schizophrenia
365,366,Undirected,1168,D74,,1,Tetrahydrobiopterin Deficiency
365,367,Undirected,1169,D74,,1,Tetrahydrobiopterin Deficiency
365,368,Undirected,1170,D74,,1,Tetrahydrobiopterin Deficiency
365,369,Undirected,1171,D74,,1,Tetrahydrobiopterin Deficiency
366,367,Undirected,1172,D74,,1,Tetrahydrobiopterin Deficiency
366,368,Undirected,1173,D74,,1,Tetrahydrobiopterin Deficiency
366,369,Undirected,1174,D74,,1,Tetrahydrobiopterin Deficiency
367,368,Undirected,1175,D74,,1,Tetrahydrobiopterin Deficiency
367,369,Undirected,1176,D74,,1,Tetrahydrobiopterin Deficiency
368,369,Undirected,1177,D74,,1,Tetrahydrobiopterin Deficiency
382,383,Undirected,1178,D80,,1,XX Male Syndrome
382,384,Undirected,1179,D80,,1,XX Male Syndrome
382,385,Undirected,1180,D80,,1,XX Male Syndrome
382,386,Undirected,1181,D80,,1,XX Male Syndrome
383,384,Undirected,1182,D80,,1,XX Male Syndrome
383,385,Undirected,1183,D80,,1,XX Male Syndrome
383,386,Undirected,1184,D80,,1,XX Male Syndrome
384,385,Undirected,1185,D80,,1,XX Male Syndrome
384,386,Undirected,1186,D80,,1,XX Male Syndrome
385,386,Undirected,1187,D80,,1,XX Male Syndrome
337,338,Undirected,1188,D61,,1,Porphyria
337,339,Undirected,1189,D61,,1,Porphyria
337,340,Undirected,1190,D61,,1,Porphyria
337,341,Undirected,1191,D61,,1,Porphyria
337,342,Undirected,1192,D61,,1,Porphyria
337,343,Undirected,1193,D61,,1,Porphyria
337,344,Undirected,1194,D61,,1,Porphyria
338,339,Undirected,1195,D61,,1,Porphyria
338,340,Undirected,1196,D61,,1,Porphyria
338,341,Undirected,1197,D61,,1,Porphyria
338,342,Undirected,1198,D61,,1,Porphyria
338,343,Undirected,1199,D61,,1,Porphyria
338,344,Undirected,1200,D61,,1,Porphyria
339,340,Undirected,1201,D61,,1,Porphyria
339,341,Undirected,1202,D61,,1,Porphyria
339,342,Undirected,1203,D61,,1,Porphyria
339,343,Undirected,1204,D61,,1,Porphyria
339,344,Undirected,1205,D61,,1,Porphyria
340,341,Undirected,1206,D61,,1,Porphyria
340,342,Undirected,1207,D61,,1,Porphyria
340,343,Undirected,1208,D61,,1,Porphyria
340,344,Undirected,1209,D61,,1,Porphyria
341,342,Undirected,1210,D61,,1,Porphyria
341,343,Undirected,1211,D61,,1,Porphyria
341,344,Undirected,1212,D61,,1,Porphyria
342,343,Undirected,1213,D61,,1,Porphyria
342,344,Undirected,1214,D61,,1,Porphyria
343,344,Undirected,1215,D61,,1,Porphyria
249,250,Undirected,1216,D54,,1,Nonsyndromic Deafness
249,251,Undirected,1217,D54,,1,Nonsyndromic Deafness
249,252,Undirected,1218,D54,,2,Nonsyndromic Deafness
249,253,Undirected,1219,D54,,2,Nonsyndromic Deafness
249,254,Undirected,1220,D54,,1,Nonsyndromic Deafness
249,255,Undirected,1221,D54,,1,Nonsyndromic Deafness
249,256,Undirected,1222,D54,,1,Nonsyndromic Deafness
249,257,Undirected,1223,D54,,1,Nonsyndromic Deafness
249,258,Undirected,1224,D54,,1,Nonsyndromic Deafness
249,259,Undirected,1225,D54,,2,Nonsyndromic Deafness
249,79,Undirected,1226,D54,,1,Nonsyndromic Deafness
249,260,Undirected,1228,D54,,1,Nonsyndromic Deafness
249,261,Undirected,1229,D54,,1,Nonsyndromic Deafness
249,262,Undirected,1230,D54,,1,Nonsyndromic Deafness
249,263,Undirected,1231,D54,,1,Nonsyndromic Deafness
249,264,Undirected,1232,D54,,1,Nonsyndromic Deafness
249,265,Undirected,1233,D54,,1,Nonsyndromic Deafness
249,266,Undirected,1234,D54,,1,Nonsyndromic Deafness
249,268,Undirected,1235,D54,,1,Nonsyndromic Deafness
249,269,Undirected,1236,D54,,1,Nonsyndromic Deafness
249,270,Undirected,1237,D54,,1,Nonsyndromic Deafness
249,271,Undirected,1238,D54,,1,Nonsyndromic Deafness
249,273,Undirected,1241,D54,,1,Nonsyndromic Deafness
249,274,Undirected,1242,D54,,1,Nonsyndromic Deafness
249,267,Undirected,1243,D54,,1,Nonsyndromic Deafness
249,275,Undirected,1244,D54,,1,Nonsyndromic Deafness
249,276,Undirected,1245,D54,,1,Nonsyndromic Deafness
249,277,Undirected,1246,D54,,1,Nonsyndromic Deafness
249,278,Undirected,1247,D54,,1,Nonsyndromic Deafness
249,279,Undirected,1248,D54,,1,Nonsyndromic Deafness
249,280,Undirected,1249,D54,,1,Nonsyndromic Deafness
249,281,Undirected,1250,D54,,1,Nonsyndromic Deafness
249,282,Undirected,1251,D54,,1,Nonsyndromic Deafness
249,283,Undirected,1252,D54,,1,Nonsyndromic Deafness
249,284,Undirected,1253,D54,,1,Nonsyndromic Deafness
249,285,Undirected,1254,D54,,1,Nonsyndromic Deafness
249,286,Undirected,1255,D54,,1,Nonsyndromic Deafness
249,287,Undirected,1256,D54,,1,Nonsyndromic Deafness
249,288,Undirected,1257,D54,,1,Nonsyndromic Deafness
249,289,Undirected,1258,D54,,1,Nonsyndromic Deafness
249,290,Undirected,1259,D54,,1,Nonsyndromic Deafness
249,291,Undirected,1260,D54,,1,Nonsyndromic Deafness
249,292,Undirected,1261,D54,,1,Nonsyndromic Deafness
249,293,Undirected,1262,D54,,1,Nonsyndromic Deafness
249,294,Undirected,1263,D54,,1,Nonsyndromic Deafness
249,295,Undirected,1264,D54,,1,Nonsyndromic Deafness
249,296,Undirected,1265,D54,,1,Nonsyndromic Deafness
249,297,Undirected,1266,D54,,1,Nonsyndromic Deafness
249,298,Undirected,1267,D54,,1,Nonsyndromic Deafness
249,299,Undirected,1268,D54,,1,Nonsyndromic Deafness
249,300,Undirected,1269,D54,,1,Nonsyndromic Deafness
249,301,Undirected,1270,D54,,1,Nonsyndromic Deafness
249,302,Undirected,1271,D54,,1,Nonsyndromic Deafness
249,303,Undirected,1272,D54,,1,Nonsyndromic Deafness
250,251,Undirected,1273,D54,,1,Nonsyndromic Deafness
250,252,Undirected,1274,D54,,1,Nonsyndromic Deafness
250,253,Undirected,1275,D54,,1,Nonsyndromic Deafness
250,254,Undirected,1276,D54,,1,Nonsyndromic Deafness
250,255,Undirected,1277,D54,,1,Nonsyndromic Deafness
250,256,Undirected,1278,D54,,2,Nonsyndromic Deafness
250,257,Undirected,1279,D54,,1,Nonsyndromic Deafness
250,258,Undirected,1280,D54,,1,Nonsyndromic Deafness
250,259,Undirected,1281,D54,,1,Nonsyndromic Deafness
250,260,Undirected,1282,D54,,1,Nonsyndromic Deafness
250,261,Undirected,1283,D54,,1,Nonsyndromic Deafness
250,262,Undirected,1284,D54,,1,Nonsyndromic Deafness
250,263,Undirected,1285,D54,,2,Nonsyndromic Deafness
250,264,Undirected,1286,D54,,1,Nonsyndromic Deafness
250,265,Undirected,1287,D54,,1,Nonsyndromic Deafness
250,266,Undirected,1288,D54,,1,Nonsyndromic Deafness
250,267,Undirected,1289,D54,,1,Nonsyndromic Deafness
250,268,Undirected,1290,D54,,1,Nonsyndromic Deafness
250,269,Undirected,1291,D54,,1,Nonsyndromic Deafness
250,270,Undirected,1292,D54,,1,Nonsyndromic Deafness
250,271,Undirected,1293,D54,,1,Nonsyndromic Deafness
250,273,Undirected,1294,D54,,1,Nonsyndromic Deafness
250,274,Undirected,1295,D54,,1,Nonsyndromic Deafness
250,275,Undirected,1296,D54,,1,Nonsyndromic Deafness
250,276,Undirected,1297,D54,,1,Nonsyndromic Deafness
250,277,Undirected,1298,D54,,1,Nonsyndromic Deafness
250,278,Undirected,1299,D54,,1,Nonsyndromic Deafness
250,279,Undirected,1300,D54,,1,Nonsyndromic Deafness
250,280,Undirected,1302,D54,,1,Nonsyndromic Deafness
250,281,Undirected,1303,D54,,1,Nonsyndromic Deafness
250,282,Undirected,1304,D54,,1,Nonsyndromic Deafness
250,283,Undirected,1305,D54,,1,Nonsyndromic Deafness
250,284,Undirected,1306,D54,,1,Nonsyndromic Deafness
250,285,Undirected,1307,D54,,1,Nonsyndromic Deafness
250,286,Undirected,1308,D54,,1,Nonsyndromic Deafness
250,287,Undirected,1309,D54,,1,Nonsyndromic Deafness
250,288,Undirected,1310,D54,,1,Nonsyndromic Deafness
250,289,Undirected,1311,D54,,1,Nonsyndromic Deafness
250,290,Undirected,1313,D54,,1,Nonsyndromic Deafness
250,291,Undirected,1314,D54,,1,Nonsyndromic Deafness
250,292,Undirected,1315,D54,,1,Nonsyndromic Deafness
250,293,Undirected,1316,D54,,1,Nonsyndromic Deafness
250,294,Undirected,1317,D54,,1,Nonsyndromic Deafness
250,295,Undirected,1318,D54,,1,Nonsyndromic Deafness
250,296,Undirected,1319,D54,,1,Nonsyndromic Deafness
250,297,Undirected,1320,D54,,1,Nonsyndromic Deafness
250,298,Undirected,1321,D54,,1,Nonsyndromic Deafness
250,299,Undirected,1322,D54,,1,Nonsyndromic Deafness
250,300,Undirected,1323,D54,,1,Nonsyndromic Deafness
250,301,Undirected,1324,D54,,1,Nonsyndromic Deafness
250,302,Undirected,1325,D54,,1,Nonsyndromic Deafness
250,303,Undirected,1326,D54,,1,Nonsyndromic Deafness
251,252,Undirected,1327,D54,,1,Nonsyndromic Deafness
251,253,Undirected,1328,D54,,1,Nonsyndromic Deafness
251,254,Undirected,1329,D54,,1,Nonsyndromic Deafness
251,255,Undirected,1330,D54,,1,Nonsyndromic Deafness
251,256,Undirected,1331,D54,,1,Nonsyndromic Deafness
251,257,Undirected,1332,D54,,1,Nonsyndromic Deafness
251,258,Undirected,1333,D54,,1,Nonsyndromic Deafness
251,259,Undirected,1334,D54,,1,Nonsyndromic Deafness
251,260,Undirected,1335,D54,,1,Nonsyndromic Deafness
251,261,Undirected,1336,D54,,1,Nonsyndromic Deafness
251,262,Undirected,1337,D54,,1,Nonsyndromic Deafness
251,263,Undirected,1338,D54,,2,Nonsyndromic Deafness
251,264,Undirected,1339,D54,,1,Nonsyndromic Deafness
251,265,Undirected,1340,D54,,1,Nonsyndromic Deafness
251,266,Undirected,1341,D54,,1,Nonsyndromic Deafness
251,267,Undirected,1342,D54,,1,Nonsyndromic Deafness
251,268,Undirected,1343,D54,,1,Nonsyndromic Deafness
251,269,Undirected,1344,D54,,1,Nonsyndromic Deafness
251,270,Undirected,1345,D54,,1,Nonsyndromic Deafness
251,271,Undirected,1346,D54,,1,Nonsyndromic Deafness
251,273,Undirected,1347,D54,,1,Nonsyndromic Deafness
251,274,Undirected,1348,D54,,1,Nonsyndromic Deafness
251,275,Undirected,1349,D54,,1,Nonsyndromic Deafness
251,276,Undirected,1350,D54,,1,Nonsyndromic Deafness
251,277,Undirected,1351,D54,,1,Nonsyndromic Deafness
251,278,Undirected,1352,D54,,1,Nonsyndromic Deafness
251,279,Undirected,1353,D54,,1,Nonsyndromic Deafness
251,280,Undirected,1354,D54,,1,Nonsyndromic Deafness
251,281,Undirected,1355,D54,,1,Nonsyndromic Deafness
251,282,Undirected,1356,D54,,1,Nonsyndromic Deafness
251,283,Undirected,1357,D54,,1,Nonsyndromic Deafness
251,284,Undirected,1358,D54,,1,Nonsyndromic Deafness
251,285,Undirected,1359,D54,,1,Nonsyndromic Deafness
251,286,Undirected,1360,D54,,1,Nonsyndromic Deafness
251,287,Undirected,1361,D54,,1,Nonsyndromic Deafness
251,288,Undirected,1362,D54,,1,Nonsyndromic Deafness
251,289,Undirected,1363,D54,,1,Nonsyndromic Deafness
251,290,Undirected,1365,D54,,1,Nonsyndromic Deafness
251,291,Undirected,1366,D54,,1,Nonsyndromic Deafness
251,292,Undirected,1367,D54,,1,Nonsyndromic Deafness
251,293,Undirected,1368,D54,,1,Nonsyndromic Deafness
251,294,Undirected,1369,D54,,1,Nonsyndromic Deafness
251,295,Undirected,1370,D54,,1,Nonsyndromic Deafness
251,296,Undirected,1371,D54,,1,Nonsyndromic Deafness
251,297,Undirected,1372,D54,,1,Nonsyndromic Deafness
251,298,Undirected,1373,D54,,1,Nonsyndromic Deafness
251,299,Undirected,1374,D54,,1,Nonsyndromic Deafness
251,300,Undirected,1375,D54,,1,Nonsyndromic Deafness
251,301,Undirected,1376,D54,,1,Nonsyndromic Deafness
251,302,Undirected,1377,D54,,1,Nonsyndromic Deafness
251,303,Undirected,1378,D54,,1,Nonsyndromic Deafness
252,253,Undirected,1379,D54,,1,Nonsyndromic Deafness
252,254,Undirected,1380,D54,,1,Nonsyndromic Deafness
252,255,Undirected,1381,D54,,1,Nonsyndromic Deafness
252,256,Undirected,1382,D54,,1,Nonsyndromic Deafness
252,257,Undirected,1383,D54,,1,Nonsyndromic Deafness
252,258,Undirected,1384,D54,,1,Nonsyndromic Deafness
252,259,Undirected,1385,D54,,1,Nonsyndromic Deafness
252,260,Undirected,1386,D54,,1,Nonsyndromic Deafness
252,261,Undirected,1387,D54,,1,Nonsyndromic Deafness
252,262,Undirected,1388,D54,,1,Nonsyndromic Deafness
252,263,Undirected,1389,D54,,1,Nonsyndromic Deafness
252,264,Undirected,1390,D54,,1,Nonsyndromic Deafness
252,265,Undirected,1391,D54,,1,Nonsyndromic Deafness
252,266,Undirected,1392,D54,,1,Nonsyndromic Deafness
252,267,Undirected,1393,D54,,1,Nonsyndromic Deafness
252,268,Undirected,1394,D54,,1,Nonsyndromic Deafness
252,269,Undirected,1395,D54,,1,Nonsyndromic Deafness
252,270,Undirected,1396,D54,,1,Nonsyndromic Deafness
252,271,Undirected,1397,D54,,1,Nonsyndromic Deafness
252,273,Undirected,1398,D54,,1,Nonsyndromic Deafness
252,274,Undirected,1399,D54,,1,Nonsyndromic Deafness
252,275,Undirected,1400,D54,,1,Nonsyndromic Deafness
252,276,Undirected,1401,D54,,1,Nonsyndromic Deafness
252,277,Undirected,1402,D54,,1,Nonsyndromic Deafness
252,278,Undirected,1403,D54,,1,Nonsyndromic Deafness
252,279,Undirected,1404,D54,,1,Nonsyndromic Deafness
252,280,Undirected,1405,D54,,1,Nonsyndromic Deafness
252,281,Undirected,1406,D54,,1,Nonsyndromic Deafness
252,282,Undirected,1407,D54,,1,Nonsyndromic Deafness
252,283,Undirected,1408,D54,,1,Nonsyndromic Deafness
252,284,Undirected,1409,D54,,1,Nonsyndromic Deafness
252,285,Undirected,1410,D54,,1,Nonsyndromic Deafness
252,286,Undirected,1411,D54,,1,Nonsyndromic Deafness
252,287,Undirected,1412,D54,,1,Nonsyndromic Deafness
252,288,Undirected,1413,D54,,1,Nonsyndromic Deafness
252,289,Undirected,1414,D54,,1,Nonsyndromic Deafness
252,290,Undirected,1415,D54,,1,Nonsyndromic Deafness
252,291,Undirected,1416,D54,,1,Nonsyndromic Deafness
252,292,Undirected,1417,D54,,1,Nonsyndromic Deafness
252,293,Undirected,1418,D54,,1,Nonsyndromic Deafness
252,294,Undirected,1419,D54,,1,Nonsyndromic Deafness
252,295,Undirected,1420,D54,,1,Nonsyndromic Deafness
252,296,Undirected,1421,D54,,2,Nonsyndromic Deafness
252,297,Undirected,1423,D54,,1,Nonsyndromic Deafness
252,298,Undirected,1424,D54,,1,Nonsyndromic Deafness
252,299,Undirected,1425,D54,,1,Nonsyndromic Deafness
252,300,Undirected,1426,D54,,1,Nonsyndromic Deafness
252,301,Undirected,1427,D54,,1,Nonsyndromic Deafness
252,302,Undirected,1428,D54,,1,Nonsyndromic Deafness
252,303,Undirected,1429,D54,,1,Nonsyndromic Deafness
253,254,Undirected,1430,D54,,1,Nonsyndromic Deafness
253,255,Undirected,1431,D54,,1,Nonsyndromic Deafness
253,256,Undirected,1432,D54,,1,Nonsyndromic Deafness
253,257,Undirected,1433,D54,,1,Nonsyndromic Deafness
253,258,Undirected,1434,D54,,1,Nonsyndromic Deafness
253,259,Undirected,1435,D54,,1,Nonsyndromic Deafness
253,260,Undirected,1436,D54,,1,Nonsyndromic Deafness
253,261,Undirected,1437,D54,,1,Nonsyndromic Deafness
253,262,Undirected,1438,D54,,1,Nonsyndromic Deafness
253,263,Undirected,1439,D54,,1,Nonsyndromic Deafness
253,264,Undirected,1440,D54,,1,Nonsyndromic Deafness
253,265,Undirected,1441,D54,,1,Nonsyndromic Deafness
253,266,Undirected,1442,D54,,1,Nonsyndromic Deafness
253,267,Undirected,1443,D54,,1,Nonsyndromic Deafness
253,268,Undirected,1444,D54,,1,Nonsyndromic Deafness
253,269,Undirected,1445,D54,,1,Nonsyndromic Deafness
253,270,Undirected,1446,D54,,1,Nonsyndromic Deafness
253,271,Undirected,1447,D54,,1,Nonsyndromic Deafness
253,273,Undirected,1448,D54,,1,Nonsyndromic Deafness
253,274,Undirected,1449,D54,,1,Nonsyndromic Deafness
253,275,Undirected,1450,D54,,1,Nonsyndromic Deafness
253,276,Undirected,1451,D54,,1,Nonsyndromic Deafness
253,277,Undirected,1452,D54,,1,Nonsyndromic Deafness
253,278,Undirected,1453,D54,,1,Nonsyndromic Deafness
253,279,Undirected,1454,D54,,1,Nonsyndromic Deafness
253,280,Undirected,1455,D54,,1,Nonsyndromic Deafness
253,281,Undirected,1456,D54,,1,Nonsyndromic Deafness
253,282,Undirected,1457,D54,,1,Nonsyndromic Deafness
253,283,Undirected,1458,D54,,1,Nonsyndromic Deafness
253,284,Undirected,1459,D54,,1,Nonsyndromic Deafness
253,285,Undirected,1460,D54,,1,Nonsyndromic Deafness
253,286,Undirected,1461,D54,,1,Nonsyndromic Deafness
253,287,Undirected,1462,D54,,1,Nonsyndromic Deafness
253,288,Undirected,1463,D54,,1,Nonsyndromic Deafness
253,289,Undirected,1464,D54,,1,Nonsyndromic Deafness
253,290,Undirected,1465,D54,,1,Nonsyndromic Deafness
253,291,Undirected,1466,D54,,1,Nonsyndromic Deafness
253,292,Undirected,1467,D54,,1,Nonsyndromic Deafness
253,293,Undirected,1468,D54,,1,Nonsyndromic Deafness
